Year,months,Precipitation,Tem_min,Temp_mx,T_mean,Relative_humidity,Sea_surf_Temp,Wind_speed,SPI3,SPI6,SPI9,SPI12,SPI18,SPI24,SPI36,SPI48
1981,1,35.2384,16.983,30.9722,23.9522,61.6847,27.5122,4.31898,-1.25,-99,-99,-99,-99,-99,-99,-99
1981,2,35.279,17.45,31.5782,24.4892,63.8816,27.8221,4.7223,-0.86,-99,-99,-99,-99,-99,-99,-99
1981,3,109.927,19.147,31.3177,25.2069,71.0475,28.5065,3.76026,2.62,-99,-99,-99,-99,-99,-99,-99
1981,4,104.899,19.462,31.3774,25.3943,70.6338,29.2381,3.53287,0.73,-99,-99,-99,-99,-99,-99,-99
1981,5,83.1557,19.4929,31.1699,25.3058,71.5098,28.6568,4.65519,0.1,-99,-99,-99,-99,-99,-99,-99
1981,6,40.6063,18.6465,30.8769,24.7369,71.6087,27.4046,5.58217,-2.1,0.43,-99,-99,-99,-99,-99,-99
1981,7,83.7359,18.0194,29.092,23.5309,74.7633,26.1781,6.13943,1.22,1.22,-99,-99,-99,-99,-99,-99
1981,8,91.5776,18.6399,29.9831,24.2866,74.7199,25.8855,5.53776,0.86,1.64,-99,-99,-99,-99,-99,-99
1981,9,74.6488,18.6173,30.4681,24.5187,71.2327,26.1773,4.92204,0.85,0.71,0.95,-99,-99,-99,-99,-99
1981,10,58.9415,18.3882,31.2251,24.7808,71.1523,27.2432,3.90983,-0.95,0,0.9,-99,-99,-99,-99,-99
1981,11,38.8958,17.4407,30.84,24.1157,70.4031,27.7346,3.8623,-1.93,-0.71,0.45,-99,-99,-99,-99,-99
1981,12,50.5282,16.9943,30.6613,23.8028,72.9971,27.5297,4.03289,-0.25,-0.37,-0.43,-0.06,-99,-99,-99,-99
1982,1,42.4164,17.4795,30.7483,24.0892,71.3725,27.405,4.36214,-0.45,-0.71,-0.7,0.1,-99,-99,-99,-99
1982,2,35.851,17.5925,30.9898,24.2665,67.047,27.5401,4.27496,-0.74,-1.09,-0.84,0.1,-99,-99,-99,-99
1982,3,60.6592,18.8614,32.2208,25.5167,64.4899,28.4352,3.95069,-0.85,-1.44,-0.72,-0.73,-99,-99,-99,-99
1982,4,99.0129,19.5226,31.5406,25.5066,70.747,29.2589,3.80978,0.27,-1.19,-0.9,-0.86,-99,-99,-99,-99
1982,5,108.809,19.5372,30.9376,25.2129,72.6908,29.0485,4.50283,1.77,0.1,-0.54,-0.39,-99,-99,-99,-99
1982,6,54.6907,19.1124,30.8273,24.9455,71.8273,27.7815,5.70087,-0.07,0.2,-0.7,-0.15,0.07,-99,-99,-99
1982,7,58.3573,18.7367,29.9474,24.3178,72.7904,26.6538,6.15887,-1.78,-0.13,-0.79,-0.61,0.03,-99,-99,-99
1982,8,74.5014,18.5522,29.6953,24.0993,72.7045,26.3537,6.01981,-0.66,-0.14,-0.45,-0.86,0.03,-99,-99,-99
1982,9,61.1443,18.8236,30.9387,24.8563,69.1742,26.7827,4.9436,-0.77,0,-0.55,-1.03,-0.56,-99,-99,-99
1982,10,122.19,18.4789,30.1294,24.2792,72.9684,27.5435,4.03659,2.77,1.28,0.72,-0.06,-0.05,-99,-99,-99
1982,11,105.04,17.6792,29.7149,23.6723,72.2829,28.1381,3.90163,2.31,1.51,1.62,1.16,0.48,-99,-99,-99
1982,12,61.1802,17.0797,30.0597,23.5447,70.3337,28.1556,4.21491,0.48,1.48,1.81,1.33,0.76,0.8,-99,-99
1983,1,37.1778,16.2018,29.6783,22.9156,68.9884,27.4765,4.59732,-1.01,1.51,1.57,1.24,0.59,0.96,-99,-99
1983,2,37.344,17.9964,31.2947,24.6207,65.5559,28.0526,4.52614,-0.62,1.49,0.95,1.18,0.35,0.95,-99,-99
1983,3,52.6887,19.1214,32.2279,25.6497,63.3433,28.5786,4.12745,-1.58,1.22,0.62,1.01,-0.05,0.26,-99,-99
1983,4,88.9285,20.2085,32.1974,26.1776,68.8313,29.5097,3.84161,-0.53,0.14,0.77,0.87,0.05,0.07,-99,-99
1983,5,86.243,20.2299,31.7753,25.9784,73.2554,29.1081,4.78167,0.31,-0.88,0.94,0.48,0.5,0.11,-99,-99
1983,6,57.6815,19.5297,31.1217,25.3009,72.9584,28.1141,5.32342,0.32,-1.19,1.07,0.54,0.57,0.32,-99,-99
1983,7,65.3266,19.1542,30.2534,24.6782,73.8097,27.1158,6.19259,-0.89,-1.2,0.07,0.65,0.51,0.07,-99,-99
1983,8,85.6429,19.2575,29.8644,24.5354,73.0486,26.3604,6.07349,0.34,-0.79,-0.78,0.78,0.61,-0.01,-99,-99
1983,9,71.5927,19.1333,30.9433,25.0131,72.2558,26.3517,5.42809,0.52,-0.04,-0.87,0.9,0.78,-0.05,-99,-99
1983,10,71.199,18.986,30.9922,24.9638,70.8534,26.8192,4.37642,-0.08,0.11,-0.68,0.15,0.72,0.09,-99,-99
1983,11,47.5586,17.9255,30.9405,24.408,70.2274,27.7963,3.86248,-1.15,-0.44,-0.85,-0.97,0.14,0.19,-99,-99
1983,12,52.1167,16.8662,30.1216,23.4697,70.0525,27.7684,4.29746,-0.17,-0.51,-0.47,-1.14,0.11,0.17,0.18,-99
1984,1,44.2878,16.2251,29.8265,23.0013,67.0432,27.0689,4.95481,-0.24,-0.36,-0.37,-0.95,0.36,0.28,0.36,-99
1984,2,36.3057,17.0241,31.6838,24.3292,62.2245,26.8924,4.6388,-0.74,-0.6,-0.57,-0.91,0.37,0.26,0.36,-99
1984,3,46.9071,18.9944,32.839,25.8919,64.8931,27.8168,4.0571,-2.18,-1.21,-1.09,-0.97,0.09,0.09,-0.3,-99
1984,4,80.478,19.7236,32.5191,26.0958,69.5125,28.9635,4.09345,-1.31,-1.75,-1.27,-1.17,-0.91,-0.14,-0.57,-99
1984,5,72.1511,19.546,31.5111,25.5041,73.4721,28.2695,4.86136,-0.72,-1.83,-1.52,-1.41,-1.75,-0.63,-0.7,-99
1984,6,51.5799,18.8454,30.5627,24.6793,72.7664,26.876,6.12521,-0.47,-2.22,-1.67,-1.55,-1.9,-0.69,-0.6,-99
1984,7,69.5398,18.58,29.7944,24.1625,73.2943,25.9299,6.17364,-0.3,-2.36,-1.87,-1.45,-1.74,-0.54,-0.74,-99
1984,8,53.8116,18.5883,30.2062,24.3739,71.0976,25.4516,5.73983,-2.9,-2.93,-2.37,-1.92,-1.94,-0.81,-1.13,-99
1984,9,55.7817,18.4944,31.1127,24.7782,68.8695,25.88,4.82143,-1.41,-2.45,-2.72,-2.08,-1.75,-0.85,-1.31,-99
1984,10,50.1856,18.4708,31.646,25.0337,70.745,26.9078,4.49312,-1.67,-2.47,-3.27,-2.77,-2.03,-1.7,-1.36,-99
1984,11,74.1239,17.4309,30.2436,23.8126,70.9857,27.3935,4.01722,0.65,-1.68,-2.56,-2.55,-2.03,-2.11,-1.02,-99
1984,12,59.2528,17.0097,29.8732,23.4156,68.0598,27.6536,4.20335,0.34,-1.28,-1.74,-2.37,-2.02,-2.11,-0.93,-0.76
1985,1,38.6114,17.5697,31.3041,24.4114,63.7595,27.1702,4.44898,-0.78,-1.34,-1.55,-2.4,-2.16,-2.2,-0.98,-0.74
1985,2,48.7364,17.097,30.3726,23.7106,62.5858,27.3723,5.06727,0.7,-0.51,-1.17,-2,-2.19,-1.98,-0.84,-0.61
1985,3,74.3231,18.8475,32.176,25.4869,66.5121,28.1325,4.38368,0.21,-0.17,-1.01,-1.42,-2.13,-1.69,-0.7,-0.92
1985,4,109.337,19.3695,31.0912,25.2046,71.3809,28.9946,3.81393,1.02,0.65,-0.7,-0.93,-1.89,-1.46,-0.61,-0.92
1985,5,97.0945,19.2668,30.7767,24.9958,71.435,28.3741,4.67256,1.04,0.87,0.14,-0.48,-1.42,-1.38,-0.75,-0.8
1985,6,47.8089,18.6,30.3714,24.4613,70.5799,26.7968,5.7235,-1.04,0.65,0.2,-0.56,-1.49,-1.55,-0.84,-0.75
1985,7,74.9958,18.1068,29.3811,23.7186,74.3712,26.1519,5.81189,0.27,1.02,0.73,-0.47,-1.38,-1.43,-0.66,-0.83
1985,8,75.0424,18.5113,29.8405,24.1497,72.8035,25.665,6.33251,-0.66,0.52,0.43,-0.09,-1.28,-1.55,-0.65,-0.98
1985,9,67.5745,18.7013,30.623,24.6376,72.266,26.2216,4.9681,0.07,0.46,0.35,0.1,-0.89,-1.56,-0.57,-1.03
1985,10,48.7915,18.7425,31.1733,24.9322,71.4149,26.7742,4.63921,-1.76,-0.65,-0.03,0.08,-1.03,-1.75,-1.28,-1.09
1985,11,59.8967,17.7713,30.6822,24.202,70.7208,27.6091,4.05197,-0.26,-1.13,-0.26,-0.2,-0.99,-1.61,-1.75,-0.92
1985,12,49.2071,17.1681,30.0503,23.5849,69.3281,27.4421,4.47167,-0.41,-0.95,-0.41,-0.39,-1.03,-1.64,-1.85,-0.91
1986,1,43.2731,16.5181,30.5223,23.4956,66.3114,26.9441,4.54261,-0.34,-1.05,-0.74,-0.28,-1.09,-1.73,-1.89,-0.93
1986,2,38.8501,18.0165,31.8833,24.9253,62.7858,27.4768,4.38954,-0.38,-0.95,-1.11,-0.44,-0.74,-1.64,-1.85,-0.9
1986,3,68.5379,18.9054,32.0949,25.4756,65.4461,28.3861,3.83845,-0.18,-0.95,-0.97,-0.5,-0.56,-1.34,-1.66,-0.81
1986,4,119.94,19.4472,31.3942,25.3966,70.4395,29.1609,4.46219,1.8,0.09,-0.54,-0.32,0.14,-0.86,-1.36,-0.64
1986,5,71.7996,19.8095,31.4014,25.5802,72.6292,28.6242,4.78406,-0.72,-0.06,-0.58,-0.76,-0.16,-0.9,-1.54,-1
1986,6,67.8423,18.7998,30.1805,24.4642,72.7815,27.0437,6.09636,1.52,0.49,-0.35,-0.42,-0.05,-0.7,-1.45,-0.88
1986,7,68.0128,18.2417,29.551,23.8717,74.0667,25.7703,6.30253,-0.53,0.49,0.01,-0.54,0,-0.75,-1.4,-0.79
1986,8,57.0352,18.3326,30.4046,24.3438,72.757,25.6645,5.69459,-2.55,-0.23,-0.47,-0.81,-0.44,-0.69,-1.68,-0.96
1986,9,61.7315,18.6526,30.6863,24.6454,72.269,26.0243,4.89339,-0.65,-0.32,-0.5,-0.86,-0.52,-0.6,-1.76,-0.94
1986,10,60.0038,18.8112,31.2221,24.9924,71.2594,26.9284,4.01988,-0.87,-1.41,-0.73,-0.78,-0.9,-0.45,-1.82,-1.45
1986,11,59.5621,18.0712,30.8123,24.4166,69.9568,28.2921,4.14487,-0.26,-1.13,-0.68,-0.89,-1.22,-0.62,-1.71,-1.84
1986,12,64.7519,16.9209,29.5573,23.2155,71.3297,27.9569,4.39069,0.75,-1.05,-0.37,-0.56,-0.98,-0.56,-1.56,-1.76
1987,1,43.857,16.6695,30.3291,23.4753,67.4594,27.3093,4.8024,-0.24,-0.95,-0.91,-0.51,-1.09,-0.48,-1.63,-1.85
1987,2,45.9403,17.9406,31.7262,24.8074,66.0391,27.4443,4.36088,0.39,-0.28,-0.61,-0.35,-0.96,-0.51,-1.52,-1.74
1987,3,69.3669,19.3076,32.0916,25.675,66.0913,28.6511,3.7744,-0.18,-0.19,-0.88,-0.33,-0.96,-0.57,-1.27,-1.54
1987,4,81.1071,19.8449,32.0435,25.9187,68.565,29.5625,3.87531,-1.22,-0.27,-1.1,-1.04,-0.83,-0.94,-1.29,-1.66
1987,5,116.316,19.8667,31.0741,25.4458,72.2962,29.4073,4.68491,2.18,0.72,0.07,-0.25,-0.25,-0.72,-0.83,-1.4
1987,6,53.9293,18.8188,30.4599,24.6138,72.8836,27.2412,5.68561,-0.2,0.46,0.13,-0.51,-0.2,-0.66,-0.82,-1.44
1987,7,52.0225,18.7863,30.6244,24.6806,73.5536,26.4314,5.5193,-2.6,-0.13,-0.02,-0.79,-0.45,-0.99,-1.01,-1.55
1987,8,65.8447,18.8256,30.6052,24.6899,74.5695,26.3179,5.87765,-1.56,-0.75,-0.29,-0.59,-0.59,-1.09,-0.87,-1.73
1987,9,55.6074,19.2144,31.885,25.5259,71.3249,26.9537,5.10913,-1.41,-1.04,-0.84,-0.65,-0.68,-1.21,-0.86,-1.85
1987,10,57.5831,19.0175,31.4337,25.2006,69.1078,27.5653,4.38418,-1.02,-0.95,-1.15,-0.78,-1.25,-1.04,-0.75,-1.91
1987,11,59.7606,18.0887,31.3036,24.6719,67.9814,28.0414,3.95085,-0.26,-1.97,-1.22,-0.89,-1.22,-1.05,-0.9,-1.81
1987,12,32.5406,17.4473,31.009,24.2024,67.6372,27.9787,4.11746,-1.86,-2.29,-1.54,-1.52,-1.74,-1.25,-1.15,-1.93
1988,1,55.8012,17.5661,30.813,24.1646,68.4241,28.2433,4.45515,0.91,-1.41,-1.01,-1.22,-1.62,-1.12,-1,-1.98
1988,2,41.8537,18.4156,31.9508,25.1583,62.3175,28.2361,4.06205,-0.04,-1.02,-1.72,-1.23,-1.27,-1.05,-1.08,-1.9
1988,3,72.4213,19.288,32.8009,26.0192,64.828,29.0395,3.73644,0.06,-0.68,-1.63,-1.12,-1.12,-1,-1.09,-1.62
1988,4,112.535,19.883,32.3059,26.0695,69.28,29.4635,4.15349,1.31,0,-0.86,-0.57,-0.66,-1.12,-1.07,-1.35
1988,5,55.1725,19.6123,31.8564,25.7107,68.7905,28.4358,5.13423,-2.17,-0.65,-1.05,-1.67,-1.04,-1.39,-1.55,-1.53
1988,6,57.6885,19.0338,30.8276,24.9056,71.8563,27.1787,5.82836,0.32,0.01,-0.77,-1.63,-1.16,-1.56,-1.46,-1.48
1988,7,89.0068,18.3898,29.1317,23.736,73.3034,26.2692,6.27946,1.73,0.25,-0.2,-0.94,-0.84,-1.29,-1.29,-1.3
1988,8,98.4146,18.7039,29.6606,24.1565,73.8827,26.1916,6.16603,1.35,0.74,0.23,-0.34,-0.6,-0.72,-1.02,-0.89
1988,9,92.518,18.7649,30.447,24.5814,72.1624,26.5584,5.1937,2.66,1.49,1.31,0.25,-0.2,-0.31,-0.75,-0.56
1988,10,71.1247,18.5595,30.6601,24.5846,71.0091,27.3944,4.30514,-0.08,0.84,1.06,0.49,-0.05,-0.16,-0.51,-0.37
1988,11,55.7293,17.2652,30.2651,23.7403,69.3553,27.8943,4.25283,-0.54,1.24,0.8,0.45,-0.65,-0.21,-0.56,-0.53
1988,12,54.9332,16.7577,30.1923,23.4504,68.1187,27.951,4.40017,0.05,1.05,0.74,0.85,-0.63,-0.35,-0.5,-0.54
1989,1,50.7613,16.0165,29.1938,22.5804,71.1584,27.0027,4.88122,0.46,0.76,0.5,0.77,-0.25,-0.23,-0.39,-0.41
1989,2,37.3427,16.887,30.1478,23.4927,65.1949,27.4373,4.60787,-0.62,0.28,0.89,0.64,-0.1,-0.34,-0.42,-0.53
1989,3,80.3382,18.5626,31.3811,24.9466,66.0191,28.1914,3.85782,0.66,-0.06,1,0.75,0.21,-0.2,-0.31,-0.47
1989,4,109.918,19.1388,30.8608,24.975,72.8668,28.7466,4.44191,1.1,0.3,0.97,0.72,0.63,0.15,-0.42,-0.48
1989,5,86.3505,18.8378,30.6821,24.7353,74.9411,28.4821,4.94088,0.31,0.66,0.72,1.23,0.77,-0.22,-0.28,-0.59
1989,6,49.9578,18.4236,30.3248,24.3488,73.281,27.2257,6.1111,-0.75,0.58,0.14,1.11,0.98,-0.29,-0.49,-0.58
1989,7,66.3416,18.3314,29.483,23.8821,75.3868,26.6174,6.49685,-0.77,0.25,0.07,0.72,0.72,-0.11,-0.51,-0.66
1989,8,75.6637,18.5381,29.9232,24.205,74.5511,26.0003,6.13353,-0.57,0.21,0.12,0.32,0.6,0.01,-0.31,-0.66
1989,9,71.6876,18.6157,30.532,24.5491,73.6944,26.5404,5.06466,0.52,0.09,0.21,-0.01,0.62,0.21,-0.2,-0.62
1989,10,75.5119,18.599,30.965,24.757,73.8739,27.1643,4.2263,0.25,-0.24,0.18,0.06,0.44,0.41,-0.04,-0.38
1989,11,67.7334,17.6456,30.5562,24.0758,72.3751,27.7664,4.23496,0.28,-0.22,0.36,0.28,0.86,0.5,0.03,-0.32
1989,12,77.5739,17.4945,29.5544,23.4996,73.3542,27.9345,4.31619,1.56,0.47,0.62,0.71,1.13,0.97,0.14,-0.06
1990,1,37.14,16.8424,30.1328,23.4633,69.9927,27.6982,4.1701,-1.01,0.39,0.17,0.46,0.93,0.88,0.15,-0.04
1990,2,67.5442,17.95,30.4135,24.1576,71.109,28.2855,3.72981,2.4,1.02,0.57,0.96,1.08,1.16,0.37,0.22
1990,3,90.2644,18.4628,31.0146,24.714,68.866,28.8743,4.01441,1.36,1.26,1.02,1.09,0.94,1.36,0.56,0.38
1990,4,110.668,19.8602,31.9137,25.8619,73.0283,29.3949,3.78803,1.17,1.69,1.42,1.13,1.18,1.36,0.88,0.29
1990,5,52.9117,19.898,32.1214,25.9854,70.9134,28.9273,5.25284,-2.36,1.13,0.97,0.59,0.9,1.4,0.23,0.12
1990,6,34.9517,19.09,31.4263,25.2323,72.0767,27.1417,5.86127,-3.12,-0.05,0.51,0.33,0.57,1.12,0.02,-0.19
1990,7,65.6104,18.2733,30.0304,24.1274,71.4946,26.426,6.18485,-0.77,0.04,0.37,0.33,0.39,0.83,0.16,-0.21
1990,8,70.1546,18.8135,30.2516,24.5066,72.6906,26.1546,6.07527,-1.15,-1.18,0.05,0.21,0.28,0.45,0.19,-0.11
1990,9,62.0562,18.9331,31.0642,24.9749,70.5128,26.5048,5.30319,-0.65,-1.99,-0.65,0.05,0.08,0.05,0.25,-0.12
1990,10,58.8478,18.6158,31.5371,25.0516,70.4209,26.9553,4.45367,-0.95,-2.77,-0.75,-0.25,-0.3,-0.1,0.25,-0.13
1990,11,51.2616,18.3326,31.2671,24.7747,68.4956,27.6057,4.29306,-0.92,-2.06,-1.56,-0.63,-0.57,-0.16,0.15,-0.21
1990,12,58.253,17.5359,30.9004,24.1937,69.3079,27.8764,4.09568,0.27,-1.21,-1.78,-1.02,-0.45,-0.15,0.38,-0.25
1991,1,51.6065,17.0331,30.4473,23.7138,67.5925,27.8427,4.26975,0.55,-0.85,-1.99,-0.68,-0.25,-0.09,0.44,-0.12
1991,2,42.0524,18.2134,32.0303,25.0953,64.059,27.7641,4.74462,-0.04,-0.57,-1.34,-1.12,-0.18,-0.03,0.43,-0.17
1991,3,78.5612,19.3681,32.4919,25.905,65.0405,28.3906,3.81421,0.59,-0.25,-0.72,-1.26,-0.12,-0.04,0.48,-0.09
1991,4,85.9091,19.688,32.3143,25.9762,68.8952,29.4892,3.93076,-0.79,-0.19,-0.8,-1.76,-0.33,-0.34,0.21,-0.06
1991,5,91.5757,19.7036,31.3737,25.5133,70.411,29.1695,4.67281,0.71,0.4,-0.35,-1.03,-0.24,-0.28,0.6,-0.28
1991,6,57.8741,18.9375,31.0418,24.966,71.8441,27.3559,5.58404,0.32,0.43,-0.2,-0.63,-0.57,-0.19,0.59,-0.25
1991,7,76.3861,18.4855,29.5568,23.9971,74.358,26.1121,6.34352,0.38,0.38,0.13,-0.45,-0.36,-0.06,0.44,-0.05
1991,8,77.5194,18.476,30.0015,24.2133,72.0426,25.5652,6.09596,-0.38,0.24,0.34,-0.29,-0.74,-0.04,0.22,0.05
1991,9,64.8926,18.5161,31.1113,24.7895,68.4753,26.2404,5.13477,-0.29,-0.07,0.21,-0.23,-0.99,-0.13,-0.06,0.12
1991,10,70.0124,18.5233,31.1708,24.8223,68.0142,27.002,3.97972,-0.15,0.14,0.02,-0.08,-1.28,-0.2,-0.07,0.2
1991,11,47.1136,17.4015,30.6646,24.008,65.9458,27.535,4.38054,-1.23,-0.6,-0.35,-0.18,-1.17,-0.45,-0.17,0.09
1991,12,54.0088,16.6819,29.599,23.1153,67.2726,27.6623,4.41139,-0.02,-0.61,-0.49,-0.25,-0.89,-0.75,-0.19,0.28
1992,1,34.3631,16.1469,30.2011,23.1475,63.8127,27.6419,4.72175,-1.37,-0.95,-0.53,-0.56,-1.01,-0.79,-0.31,0.2
1992,2,40.0714,16.9564,30.5082,23.7081,63.5525,27.6546,4.88817,-0.26,-0.9,-0.78,-0.57,-0.9,-1.13,-0.28,0.16
1992,3,47.7597,18.8884,32.2729,25.5557,62.9771,28.3077,4.65524,-2.07,-1.32,-1.27,-1.08,-1.13,-1.65,-0.62,-0.07
1992,4,93.7854,20.1652,32.1058,26.1102,68.543,28.8839,4.08579,-0.12,-1.48,-1.39,-0.97,-0.96,-1.91,-0.81,-0.25
1992,5,73.231,19.9421,31.5375,25.7149,70.0482,28.8395,4.52278,-0.64,-1.46,-1.45,-1.3,-0.91,-1.72,-0.96,-0.1
1992,6,57.754,19.2582,30.7424,24.9764,71.8605,27.6266,5.8513,0.32,-1.64,-1.34,-1.33,-0.92,-1.44,-0.89,-0.11
1992,7,63.9272,18.4025,29.4105,23.8822,73.2241,26.5699,6.42131,-1.01,-1.6,-1.62,-1.55,-1.12,-1.49,-0.9,-0.34
1992,8,79.3584,18.2891,29.2413,23.7396,72.8928,25.8044,6.40042,-0.29,-1.49,-1.45,-1.42,-1.07,-1.33,-0.86,-0.52
1992,9,64.398,18.5114,30.5082,24.4854,70.4014,26.2362,5.16159,-0.41,-0.81,-1.59,-1.36,-1.17,-1.27,-0.93,-0.77
1992,10,77.0862,18.644,30.9568,24.7748,70.5842,27.0963,4.29693,0.31,-0.56,-1.17,-1.42,-1.01,-0.98,-0.89,-0.7
1992,11,71.6135,17.6869,30.1809,23.908,68.2244,27.6681,4.39062,0.53,-0.06,-0.83,-1.09,-1.09,-0.73,-0.86,-0.57
1992,12,63.1154,16.9939,30.0119,23.4777,70.1964,27.6947,4.36193,0.62,0.08,-0.12,-0.9,-1.02,-0.68,-1,-0.48
1993,1,57.4927,16.7376,29.9639,23.3256,71.5456,27.5073,4.69421,1,0.5,0.13,-0.41,-0.95,-0.61,-0.81,-0.4
1993,2,49.9521,17.2953,30.7133,23.9793,65.8327,27.6321,4.47722,0.8,0.7,0.44,-0.21,-0.8,-0.5,-1,-0.29
1993,3,60.4324,18.7637,32.1371,25.4257,62.8092,28.1795,4.12335,-0.93,0.53,0.19,0.01,-0.9,-0.73,-1.31,-0.47
1993,4,101.007,19.6456,31.8384,25.717,68.1794,28.8213,4.11072,0.42,0.62,0.45,0.13,-0.79,-0.56,-1.45,-0.57
1993,5,98.5491,19.3792,31.2639,25.2959,73.1109,29.1764,4.34652,1.16,0.95,0.79,0.57,-0.27,-0.49,-0.97,-0.46
1993,6,64.0583,19.0252,30.8585,24.9177,72.3447,27.8003,5.88123,1.05,1.11,0.98,0.67,-0.14,-0.42,-0.67,-0.34
1993,7,62.5002,18.3051,29.7413,23.9978,73.0763,26.5616,6.6452,-1.14,0.52,0.82,0.65,-0.09,-0.61,-0.7,-0.38
1993,8,82.9881,18.6361,30.0507,24.3175,70.9772,25.757,5.99268,0.08,0.27,0.76,0.67,-0.04,-0.53,-0.55,-0.32
1993,9,57.9406,18.4802,30.7765,24.6045,71.6118,26.091,5.2112,-1.15,0.34,0.38,0.55,0.15,-0.61,-0.59,-0.45
1993,10,57.6998,18.3596,30.9233,24.6164,69.946,26.799,4.57472,-1.02,-0.26,-0.22,0.28,-0.03,-0.73,-0.58,-0.59
1993,11,48.1446,18.5072,31.5922,25.0249,66.8072,27.7472,4.15396,-1.15,-1.16,-0.72,-0.16,-0.15,-0.72,-0.62,-0.77
1993,12,36.6663,16.5287,30.0853,23.2821,66.4111,27.8405,4.36734,-1.46,-1.7,-0.8,-0.66,-0.44,-0.93,-0.83,-1.08
1994,1,43.8227,17.0536,30.8877,23.9456,63.6894,27.6179,4.37508,-0.24,-1.44,-0.95,-0.87,-0.32,-0.82,-0.92,-1.08
1994,2,42.3866,17.5929,31.348,24.4447,60.4973,27.4259,4.81749,-0.04,-1.46,-1.3,-0.97,-0.3,-0.78,-0.92,-1.31
